xml:id,country,settlement,repository,idno,altIdentifier 1,altIdentifier 2,name,head,history,adminInfo,note,catalog link,surrogate
HunHM111,USA,"San Marino, CA",Huntington Library,HM 111,olim Phillipps 8151,,,,,,,https://catalog.huntington.org/record=b1820121?_gl=1*vjc0bh*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDM1OTckajEkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDM1OTckajEkbDAkaDA.,https://hdl.huntington.org/digital/collection/p15150coll7/id/9873
HunHM113,USA,"San Marino, CA",Huntington Library,HM 113,olim Phillipps 8857,,,,,,,https://catalog.huntington.org/record=b1862091?_gl=1*sp5fhu*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM1NjYkajckbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM1NjYkajckbDAkaDA.,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49418
HunHM114,USA,"San Marino, CA",Huntington Library,HM 114,olim Phillipps 8252,,,,,,,https://catalog.huntington.org/record=b1849872?_gl=1*1r5ljwj*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDM1MzgkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDM1MzgkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/31197
HunHM115,USA,"San Marino, CA",Huntington Library,HM 115,olim Hoe,,,,,,,https://catalog.huntington.org/record=b1862092?_gl=1*quo69o*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM1MTMkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM1MTMkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49532
HunHM124,USA,"San Marino, CA",Huntington Library,HM 124,,,,,"Sotheby's Sale, 11 June 1923, lot 89A",,,https://catalog.huntington.org/record=b1862095?_gl=1*e01ph7*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0NzckajMzJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0NzckajMzJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/51725
HunHM125,USA,"San Marino, CA",Huntington Library,HM 125,olim Groves,,,,,,,https://catalog.huntington.org/record=b1862096?_gl=1*6k7p37*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0NTAkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0NTAkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49322
HunHM126,USA,"San Marino, CA",Huntington Library,HM 126,olim Essex,,,,,,,https://catalog.huntington.org/record=b1862097?_gl=1*193h4zq*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0MjUkajI0JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDM0MjUkajI0JGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49770
HunHM127,USA,"San Marino, CA",Huntington Library,HM 127,olim Powis 327,,,,,,,https://catalog.huntington.org/record=b1862099?_gl=1*1kh83xj*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzOTkkajUwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzOTkkajUwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49283
HunHM128,USA,"San Marino, CA",Huntington Library,HM 128,olim Ashburnham 130,,,,,,,https://catalog.huntington.org/record=b1862100?_gl=1*1wi0x5b*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzNjkkajIkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzNjkkajIkbDAkaDA.,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50420
HunHM129,USA,"San Marino, CA",Huntington Library,HM 129,olim Phillipps 20420,,,,,,,https://catalog.huntington.org/record=b1862101?_gl=1*3uzrc*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzNDIkajI5JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzNDIkajI5JGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49373
HunHM130,USA,"San Marino, CA",Huntington Library,HM 130,olim Phillipps 3126,,,,,,,https://catalog.huntington.org/record=b1862102?_gl=1*gji2ig*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzMTEkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMzMTEkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52085
HunHM131,USA,"San Marino, CA",Huntington Library,HM 131,"olim Buccleuch, Quaritch Cats. 303, 304",,,,,,,https://catalog.huntington.org/record=b1862103?_gl=1*1nayldj*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyODckajE4JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyODckajE4JGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50865
HunHM132,USA,"San Marino, CA",Huntington Library,HM 132,olim George Dunn of Wooley Hall,"Sotheby's Sale, 11 February 1913, Lot 512",,,,,,https://catalog.huntington.org/record=b1862104?_gl=1*1ekbcfn*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyNTMkajUyJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyNTMkajUyJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50907
HunHM133,USA,"San Marino, CA",Huntington Library,HM 133,,,,,,,,https://catalog.huntington.org/record=b1862105?_gl=1*1q3ivwh*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyMjEkajMkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMyMjEkajMkbDAkaDA.,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49688
HunHM135,USA,"San Marino, CA",Huntington Library,HM 135,olim Phillipps 8980,,,,,,,https://catalog.huntington.org/record=b1862107?_gl=1*18yvegt*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMxODgkajM2JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMxODgkajM2JGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50636
HunHM136,USA,"San Marino, CA",Huntington Library,HM 136,olim Phillipps 8858,,,,,,,https://catalog.huntington.org/record=b1849871?_gl=1*ah7pt*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDMxNjQkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDMxNjQkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/40969
HunHM137,USA,"San Marino, CA",Huntington Library,HM 137,olim Phillipps 8231,,,,,,,https://catalog.huntington.org/record=b1862108?_gl=1*46pskz*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMxMjEkajEyJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMxMjEkajEyJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50599
HunHM139,USA,"San Marino, CA",Huntington Library,HM 139,olim Phillipps 9412,,,,,,,https://catalog.huntington.org/record=b1862109?_gl=1*1j45r9t*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwOTUkajM4JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwOTUkajM4JGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49434
HunHM140,USA,"San Marino, CA",Huntington Library,HM 140,olim Phillipps 8299,,,,,,,https://catalog.huntington.org/record=b1823545?_gl=1*1uyojq0*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwNzMkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwNzMkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/19150
HunHM142,USA,"San Marino, CA",Huntington Library,HM 142,olim Bement,,,,,,,https://catalog.huntington.org/record=b1823583?_gl=1*2ubl22*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI5MzckajIxJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI5MzckajIxJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/19292
HunHM143,USA,"San Marino, CA",Huntington Library,HM 143,"Sotheby's sale 24 July 1924, lot 129; post Rosenbach",,,,,,,https://catalog.huntington.org/record=b1862110?_gl=1*85z2pa*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI5MDUkajUzJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI5MDUkajUzJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/53252
HunHM144,USA,"San Marino, CA",Huntington Library,HM 144,olim Huth 7,,,,,,,https://catalog.huntington.org/record=b1849876?_gl=1*z9je8e*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDI4NTkkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDI4NTkkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/41289
HunHM147,USA,"San Marino, CA",Huntington Library,HM 147,olim Ingilby,,,,"Sotheby's Sale 21 October 1920, lot 23; Maggs Cat. 404 (1921), n. 23",,,https://catalog.huntington.org/search?/lmssHM+147/lmsshm+147/-3%2C-1%2C0%2CB/frameset&FF=lmsshm+147&1%2C1%2C,
HunHM183,USA,"San Marino, CA",Huntington Library,HM 183,olim Hawkins,,,,,,,https://catalog.huntington.org/record=b1862118?_gl=1*o4pglc*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI3NTUkajgkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI3NTUkajgkbDAkaDA.,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/53256
HunHM19914,USA,"San Marino, CA",Huntington Library,HM 19914,"olim Davies-Cooke, Sotheby's 15 June 1959, lot 203",,,,,,,https://catalog.huntington.org/record=b1861877?_gl=1*i8ic87*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI2NzUkajIwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI2NzUkajIwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/51519
HunHM19916,USA,"San Marino, CA",Huntington Library,HM 19916,"olim Davies-Cooke, Sotheby's 15 June 1959, lot 205",,,,,,,https://catalog.huntington.org/record=b1862175?_gl=1*10vhml*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI2MzUkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDI2MzUkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/50683
HunHM19999,USA,"San Marino, CA",Huntington Library,HM 19999,"olim Dyson Perrins 33, Sotheby's 29 Nov. 1960, lot 109",,,,,,,https://catalog.huntington.org/record=b1862080?_gl=1*1yquoe0*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxNTUkajI0JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxNTUkajI0JGwwJGgw,
HunHM2,USA,"San Marino, CA",Huntington Library,HM 2,olim Devonshire,,,,,,,https://catalog.huntington.org/record=b1862080?_gl=1*1yquoe0*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxNTUkajI0JGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxNTUkajI0JGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/71027/
HunHM26054,USA,"San Marino, CA",Huntington Library,HM 26054,"olim Tollemache, Helmingham Hall",,,,,,,https://catalog.huntington.org/record=b1862188?_gl=1*1hdb110*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxMjgkajUxJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIxMjgkajUxJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/48632/
HunHM268,USA,"San Marino, CA",Huntington Library,HM 268,olim Ecton Hall,,,,,,,https://catalog.huntington.org/record=b1823584?_gl=1*tod3u7*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIwOTckajYkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIwOTckajYkbDAkaDA.,https://hdl.huntington.org/digital/collection/p15150coll7/id/19481/
HunHM28561,USA,"San Marino, CA",Huntington Library,HM 28561,olim Burghley,,,,,,,https://catalog.huntington.org/record=b1862199?_gl=1*17nta9v*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIwNDMkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDIwNDMkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/51601/
HunHM28175,USA,"San Marino, CA",Huntington Library,HM 28715,olim Samuel Bowne Duryea,,,,,,,https://catalog.huntington.org/record=b1861961?_gl=1*1dfhe17*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDE5MTAkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDE5MTAkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52605
HunHM30313,USA,"San Marino, CA",Huntington Library,HM 30313,olim Dyson Perrins,,,,"Sotheby's Dec. 1958, lot 42; Sotheby's Sale, 29 Nov. 1960, Lot 147; Kraus Cat. 100, item 32",,,https://catalog.huntington.org/record=b1844832?_gl=1*d5ku5d*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE2ODAkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE2ODAkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/30526/
HunHM30986,USA,"San Marino, CA",Huntington Library,HM 30986,,,,,,,,https://catalog.huntington.org/record=b1861917?_gl=1*16ndvyj*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwMDMkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDMwMDMkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52370
HunHM501,USA,"San Marino, CA",Huntington Library,HM 501,,,,,"Quaritch Cat. 344 (June 1916), n. 64",,,https://catalog.huntington.org/record=b1862122?_gl=1*1czgcuc*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0ODIkajIwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0ODIkajIwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/49440/
HunHM502,USA,"San Marino, CA",Huntington Library,HM 502,"olim Phillipps 11929; olim Greene, olim Yates",,,,,,,https://catalog.huntington.org/record=b1862123?_gl=1*1fh5w2z*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0NDIkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0NDIkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/49130/
HunHM503,USA,"San Marino, CA",Huntington Library,HM 503,olim Cope,,,,,,,https://catalog.huntington.org/record=b1862173?_gl=1*4u13it*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0MDEkajQxJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDE0MDEkajQxJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/49482
HunHM505,USA,"San Marino, CA",Huntington Library,HM 505,olim Phillipps 10603,,,,,,,https://catalog.huntington.org/record=b1862126?_gl=1*vu2vic*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEzNTUkajMkbDAkaDA.*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEzNTUkajMkbDAkaDA.,https://hdl.huntington.org/digital/collection/p15150coll7/id/49681/
HunHM55,USA,"San Marino, CA",Huntington Library,HM 55,olim Phillipps 24309,,,,,,,https://catalog.huntington.org/record=b1862083?_gl=1*1087jgg*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEzMTckajQxJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEzMTckajQxJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/50940/
HunHM58,USA,"San Marino, CA",Huntington Library,HM 58,olim Phillipps 11077,,,,,,,https://catalog.huntington.org/record=b1862086?_gl=1*1vxe19m*_gcl_au*NTUzNzM2NTE1LjE3NjcwNDExOTA.*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEyNDgkajMxJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEyNDgkajMxJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52593
HunHM64,USA,"San Marino, CA",Huntington Library,HM 64,olim Phillipps 6883,,,,,,,https://catalog.huntington.org/record=b1841462?_gl=1*1eyzrpw*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDExNTIkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDExNTIkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p16003coll14/id/1503
HunHM744,USA,"San Marino, CA",Huntington Library,HM 744,olim Ashburnham 133; olim Gollancz,,,,,,,https://catalog.huntington.org/record=b1823517?_gl=1*1wsjbsk*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEwODAkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDEwODAkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/18518/
HunHM901,USA,"San Marino, CA",Huntington Library,HM 901,,,,,,,,https://catalog.huntington.org/record=b1862133?_gl=1*6jacdr*_ga*MTEzMjYwMDM1MS4xNzY3MDQwNDg1*_ga_1BGEDHGTJ6*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDA4OTYkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDA0ODUkbzEkZzEkdDE3NjcwNDA4OTYkajYwJGwwJGgw,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52687
HunHM903,USA,"San Marino, CA",Huntington Library,HM 903,olim Lord Herries,,,,,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015013928794&seq=332,https://cdm16003.contentdm.oclc.org/digital/collection/p15150coll7/id/52431
HunHM906,USA,"San Marino, CA",Huntington Library,HM 906,"olim W. H. Robinson Cat. 12 (Newcastle 1925), n. 750",,,,,,,https://catalog.huntington.org/record=b1862049?_gl=1*vgt6qt*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDAyNDkkajUwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzEkdDE3NjcwNDAyNDkkajUwJGwwJGgw,https://hdl.huntington.org/digital/collection/p15150coll7/id/51012/
HunHU1051,USA,"San Marino, CA",Huntington Library,HU 1051,,,,,,,,https://catalog.huntington.org/record=b1841463?_gl=1*1xp8zu6*_ga*NzI3OTg2NTE5LjE3NjcwNDAxNDI.*_ga_1BGEDHGTJ6*czE3NjcwNDAxNDIkbzEkZzAkdDE3NjcwNDAxNDIkajYwJGwwJGgw*_ga_K3S8LP16FY*czE3NjcwNDAxNDIkbzEkZzAkdDE3NjcwNDAxNDIkajYwJGwwJGgw,https://hdl.huntington.org/digital/collection/p16003coll14/id/946/
HunRB14195,USA,"San Marino, CA",Huntington Library,Rare Books 14195,,,,Printed book (STC 10606),,,,https://catalog.huntington.org/record=b1498345,
HunRB34001,USA,"San Marino, CA",Huntington Library,Rare Books 34001,,,,Printed book (STC 3175),,,,https://catalog.huntington.org/record=b1498852,
HunRB60363,USA,"San Marino, CA",Huntington Library,Rare Books 60363,,,,Printed book (STC 4115),,,,https://catalog.huntington.org/record=b1507663,
HunRB69798,USA,"San Marino, CA",Huntington Library,Rare Books 69798,,,,Printed book (STC 24875),,,,https://catalog.huntington.org/record=b1500710,
HunPB82241,USA,"San Marino, CA",Huntington Library,Rare Books 82241,,,,Printed book (STC 19767.3),,,,https://catalog.huntington.org/record=b1506584,
Folger11862,USA,"Washington, DC",Folger Shakespeare Library,1186.2,V.b.135,,,,,,,https://catalog.folger.edu/record/234760?ln=en,
Folger5031,USA,"Washington, DC",Folger Shakespeare Library,5031,"olim Macro 5, olim Gurney 170",V.a.454,,,,,,https://catalog.folger.edu/record/224524?ln=en,https://digitalcollections.folger.edu/bib224524-256061
Folger420312,USA,"Washington, DC",Folger Shakespeare Library,420312,olim Clopton,V.b.236,,,,,,https://catalog.folger.edu/record/128950,https://digitalcollections.folger.edu/bib128950-280244
